epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,train_weighted_f1,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_weighted_f1,improved
1,2.3389298008023838,0.19171534784917685,0.18655493170910542,0.18220949051799162,0.18673472065741892,1.8680359941397982,0.18719211822660098,0.18693608083851984,0.18254304396446064,0.18690514138473058,True
2,2.129522121528711,0.21136484333510355,0.20848058408592096,0.20796587274461578,0.2125531245207695,1.8750294558520388,0.17980295566502463,0.19492319370368147,0.1740104850292478,0.1732311132889666,False
3,2.022691938513717,0.24747742963356345,0.24881943413028063,0.24612918325420804,0.2480488119396293,1.8436026802203926,0.1724137931034483,0.17595676132261498,0.16787163754281978,0.17188225372433555,False
4,1.9758622066428924,0.24322889006903878,0.242281749370748,0.24067306009339565,0.24415716814402758,1.8406829270236011,0.1921182266009852,0.20007234031624277,0.18415723393897035,0.18410840830508685,True
5,1.8938759585612008,0.2899628252788104,0.28906967364410413,0.2875306137283409,0.29119846590474957,1.8332914108126035,0.22167487684729065,0.2233031415958245,0.216768864356328,0.21912732771743576,True
6,1.873268759383588,0.2830589484864578,0.2871676941182468,0.2824961454240883,0.2828048958507468,1.8677757109327269,0.18226600985221675,0.1828151084248645,0.173830842193012,0.1809038424450919,False
7,1.8046418421457122,0.3143919277748274,0.31513750161196913,0.3124262670975417,0.31498147170475205,1.846386632308584,0.18719211822660098,0.18550682453121473,0.17539491250155037,0.18252969086775805,False
8,1.767443342089843,0.3292618162506638,0.33226859890400157,0.3278518078741726,0.3294797480101829,1.852804232700705,0.20935960591133004,0.20700673749454238,0.20090423678053426,0.20927918382305163,False
9,1.7097017035735014,0.34997344662772173,0.3518871210966155,0.3492857068694344,0.35088106753651066,1.8584545985818497,0.21182266009852216,0.20986082693399766,0.20280729410347118,0.21074190960539685,False
10,1.6688330911665727,0.36059479553903345,0.36475683874767545,0.359363147016367,0.3602500482889828,1.8763742505623202,0.22167487684729065,0.22884038615745936,0.2100237706885789,0.21414365047008788,False
11,1.6315255139143747,0.35687732342007433,0.3600004604819327,0.3558592782361734,0.35659575421086837,1.849685788154602,0.20689655172413793,0.21008712228224424,0.19902090949120507,0.2017214654616635,False
12,1.5936206215819462,0.38024429102496016,0.3874721440005528,0.3807840680183046,0.3793515952964138,1.8916164618994802,0.20935960591133004,0.21421950934146053,0.20899882989289187,0.2110295542316484,False
13,1.5267472812867329,0.4179500796601168,0.4211174511343601,0.4165555611122771,0.4186222730955611,1.8998378380178818,0.22413793103448276,0.22485924315192607,0.2204354049883559,0.22460669297498698,True
14,1.4921013792967834,0.4312267657992565,0.43537806532452045,0.4312572026037833,0.43142503829405576,1.9089573151959573,0.21674876847290642,0.22293487659341316,0.21424710756322787,0.2160708589230801,False
15,1.458469804398126,0.4306956983536909,0.43769617546517336,0.4319244800123471,0.43040622094719183,1.9106566794400144,0.19458128078817735,0.19773961481278554,0.18627234331300338,0.18869989729600084,False
16,1.392538295549341,0.4705257567711099,0.4759458600904079,0.4704364670204962,0.4700684247512441,1.9140191360060217,0.21428571428571427,0.21534199704931412,0.21131025136482287,0.21230208910343287,False
17,1.3469406469540588,0.47849176845459374,0.4848138443988412,0.4782091817648198,0.4770343985363234,1.9417276646703334,0.2044334975369458,0.20652161505820044,0.2028879450806361,0.20696543998836847,False
18,1.3136412647893565,0.49814126394052044,0.5035077804690402,0.49739153769349737,0.49762551892551354,1.9542644252918038,0.21428571428571427,0.21226161226161225,0.20885995921364373,0.21362341368352464,False
19,1.2630110140246908,0.5204460966542751,0.529342426420405,0.5215059796872683,0.5190227375750339,1.965747653557162,0.1724137931034483,0.17177286567530467,0.16993160555579626,0.17558366451030014,False
20,1.2241427151370543,0.5353159851301115,0.5425825942760923,0.5371389800684347,0.5349763258121966,2.0269214754621383,0.1896551724137931,0.1889119559851267,0.1870818713861756,0.19301445164993697,False
21,1.1825822296765531,0.5608072225172597,0.5715049057411209,0.5625884211808143,0.5595348105632251,1.9879856268173368,0.21921182266009853,0.22109440767977354,0.21915715821392487,0.21973444931152863,False
