epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,train_weighted_f1,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_weighted_f1,improved
1,2.436668566674928,0.18268720127456187,0.17778771587587108,0.17427172031419713,0.17952613153333816,1.9763174068751594,0.15763546798029557,0.16529976286073847,0.1410065138302842,0.14353281673345078,True
2,2.1980392035181953,0.19012214551248008,0.1877113183093716,0.18680114547756435,0.19044759534414132,1.8625755210228154,0.17980295566502463,0.1813205032717228,0.1669688672868194,0.17298387469825116,True
3,2.137235225481488,0.21402018056293148,0.21282317666904896,0.21153646090093067,0.21538185931660883,1.8515608545594615,0.19950738916256158,0.19787159665208445,0.1856543537400472,0.19592218284729576,True
4,2.039974427071266,0.22942113648433352,0.22593387571390167,0.2255150120488437,0.23116879709146756,1.8635228831192543,0.19458128078817735,0.19991139381383283,0.18381452538495946,0.18906671803102468,False
5,2.0105741486166995,0.24269782262347317,0.242646025153288,0.2406206585087273,0.2442329323863144,1.8453181641442435,0.22167487684729065,0.20514829051414418,0.19024363798878605,0.20736553728717597,True
6,1.9694737329548873,0.2586298459904408,0.2550541049078854,0.2543667957633678,0.2598910456229513,1.8381029385064036,0.21921182266009853,0.21311014847600215,0.2099014739891627,0.22208824335799474,True
7,1.917169474757737,0.2655337227827934,0.26555381512563275,0.26375351452652973,0.2666722804184079,1.8637309737980658,0.18226600985221675,0.17730554437871507,0.17182799847367736,0.18280292136396534,False
8,1.903931893380601,0.27615507169410514,0.27768438443713356,0.2750304975475943,0.2763925248280809,1.8602675786746548,0.19458128078817735,0.19867861209324625,0.19257486329598217,0.19733420450388964,False
9,1.844244903221576,0.27296866702071165,0.2747570332015383,0.2719125757370537,0.2732229756513476,1.8666600946135121,0.19458128078817735,0.19610889001132903,0.19199021566259836,0.20092940397260192,False
10,1.829119587602985,0.2825278810408922,0.28808910975106045,0.28356083839651713,0.28187074434794607,1.8541314731090528,0.2044334975369458,0.1997271899710924,0.19287518773442883,0.20373904564262174,False
11,1.7313767489890626,0.32819968135953265,0.32970380018332307,0.3268284442842018,0.3288931541548879,1.8769068894127907,0.20689655172413793,0.19969608506193873,0.19936675158635273,0.2104533175871644,False
12,1.7410335095081948,0.31651619755708976,0.3191096019675354,0.316484305788431,0.317360287588589,1.8856985328232714,0.19950738916256158,0.1983531520116886,0.19372623216434337,0.19968233008331565,False
13,1.7041427853635442,0.3260754115772703,0.33217503023757217,0.326682798267309,0.32479290296958974,1.8926881657445371,0.19458128078817735,0.19483330336988877,0.18963471737008633,0.19496201654993442,False
14,1.6654826093087218,0.33616569304301647,0.33707351154356996,0.33444995685266615,0.3366630221764321,1.9310257763698184,0.18226600985221675,0.17996615557591167,0.17596050045721656,0.18407235380942175,False
