epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,train_weighted_f1,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_weighted_f1,improved
1,1.8241911333857297,0.324757004002287,0.32621920563097034,0.3071542239294693,0.30721962570826755,1.6125370432690875,0.4170731707317073,0.41230158730158734,0.3935511008682406,0.39647468355950694,True
2,1.3635459006207544,0.4774156660949114,0.48074203127413795,0.4723125760046443,0.47159610309824995,1.4716624446031523,0.3829268292682927,0.3829365079365079,0.3856763904402132,0.3862488700995001,False
3,1.2361800389129,0.5185820468839337,0.5214734732302833,0.5150725147769505,0.5138416657221522,1.4510693393102507,0.4097560975609756,0.41150793650793654,0.4049099792706175,0.4048236201253801,True
4,1.1175866249699535,0.5717552887364208,0.5736351509021826,0.5702802336292018,0.5696019622373047,1.5012771362211645,0.4073170731707317,0.4071428571428572,0.39926171539076943,0.3987302296300822,False
5,0.9903451613932763,0.6237850200114351,0.6255139626275416,0.623033222418312,0.6215333539582462,1.3968308745360956,0.45121951219512196,0.44999999999999996,0.44746606630614866,0.4489384880649926,True
6,0.8847088722790085,0.6769582618639223,0.6787149280188983,0.6770088998238822,0.6762955046169389,1.4169358299999701,0.4195121951219512,0.41904761904761906,0.4209513531415931,0.4219269378291348,False
7,0.7658782369958257,0.7284162378502002,0.7294322670221672,0.7294189295696798,0.727927506744364,1.4579361619018927,0.4121951219512195,0.41111111111111104,0.4091502164326101,0.4099570905878354,False
8,0.6949044361054523,0.7552887364208118,0.7576374172333594,0.7560065560871242,0.7547015665389499,1.4960487505284752,0.44390243902439025,0.44325396825396823,0.4452458454529807,0.4458574985804464,False
9,0.6159475277395777,0.7878787878787878,0.7896966654798062,0.7886678088967214,0.7877238832001769,1.5232905213425798,0.44146341463414634,0.4396825396825396,0.4291934730042147,0.43048920707582056,False
10,0.5504992966007136,0.8227558604917096,0.8243021693724589,0.8229990177253274,0.8222199892729686,1.5405094536339365,0.4317073170731707,0.43134920634920637,0.4316974238563292,0.43189178020503655,False
11,0.4974223601947586,0.8421955403087479,0.8439293705106712,0.8439190735585477,0.8424127407308941,1.5315731775469896,0.4609756097560976,0.4587301587301587,0.45765743588380214,0.4585991387334652,True
12,0.42260932520227884,0.8713550600343053,0.87278146966178,0.8721989154869448,0.8709935963143897,1.565551699661627,0.43658536585365854,0.4361111111111111,0.4348263533474448,0.435097025049594,False
13,0.4001211679070387,0.8787878787878788,0.8806105450417917,0.8804084036298737,0.8787754580576409,1.6861295723333591,0.4024390243902439,0.40119047619047615,0.3992919144169109,0.3997181030168799,False
14,0.3202969415007897,0.9119496855345912,0.9128574463312443,0.9124939707727986,0.9119052955853543,1.5913226145069774,0.4609756097560976,0.4607142857142857,0.4533799990916593,0.45327641080989317,False
15,0.2791845548691376,0.9182389937106918,0.9189927369719334,0.9188669890658184,0.9182582719952921,1.6427783244993628,0.4560975609756098,0.4563492063492063,0.4466636424827321,0.44688714595792073,False
16,0.25723758065543767,0.9296740994854202,0.9307143549809919,0.9302917142516938,0.9295735934219791,1.8429655197190076,0.4121951219512195,0.40952380952380946,0.40808552404740017,0.40967646017399184,False
17,0.23763282425816637,0.9336763865065751,0.934817965105131,0.9345532572917167,0.9336539202599128,1.695620936882205,0.45365853658536587,0.4527777777777777,0.45057020894440214,0.45122487712452597,False
18,0.2144235506815662,0.9371069182389937,0.937766498936447,0.9377698161763593,0.9371586823528371,1.7630744259531905,0.43414634146341463,0.43492063492063493,0.4354163684894423,0.43648485573044354,False
19,0.21540910733161892,0.9331046312178388,0.9335004547186356,0.933408396824694,0.9331613316386874,1.789518120230698,0.424390243902439,0.42460317460317465,0.42318327375877485,0.42327665022338695,False
20,0.17298645360460277,0.9554030874785592,0.9557279730669249,0.9556516716679756,0.955460827139219,1.790727639779812,0.4317073170731707,0.4313492063492063,0.4272451230407744,0.4274177341581863,False
21,0.15535611061623195,0.9639794168096055,0.9644851248543382,0.9641929934260677,0.9639239049845717,1.8731357981519001,0.44390243902439025,0.442063492063492,0.43918003909365916,0.4406402755391732,False
22,0.15224097478280688,0.9628359062321327,0.9630667900179906,0.9632051956992678,0.962886064857693,1.8870437761632408,0.44634146341463415,0.4444444444444444,0.4385506952482093,0.43921742066228686,False
23,0.13532656472093246,0.9639794168096055,0.9643833321376706,0.9643694523085733,0.9639724986595275,1.8747116769232401,0.4585365853658537,0.4579365079365079,0.4596405819142145,0.4601030847389101,True
24,0.12348517801095037,0.9691252144082333,0.9694962357160474,0.9692794093626612,0.9690945857769062,1.9192493712029806,0.44634146341463415,0.44325396825396823,0.4361240966100301,0.43784944981065005,False
