epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,train_weighted_f1,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_weighted_f1,improved
1,1.7751984355652788,0.33390508862206975,0.3350135843433017,0.3186136982867603,0.3186948841141063,1.5024891992894616,0.4219512195121951,0.41865079365079366,0.4060490004382717,0.40731442321318895,True
2,1.389104614740375,0.45683247570040025,0.4581912658518848,0.4529076110000845,0.4530216676648573,1.434691236658794,0.43414634146341463,0.4341269841269841,0.42857212868563677,0.42836718572879945,True
3,1.2240487212382296,0.5260148656375071,0.5291139273004736,0.5226739126876293,0.5216718214511521,1.4162182552058522,0.4658536585365854,0.4658730158730158,0.46394505242883605,0.4646727725580325,True
4,1.148301814269038,0.5483133218982276,0.5497913238305281,0.5480045726476594,0.5470183166756926,1.435561453423849,0.43414634146341463,0.4313492063492063,0.42652167916918443,0.4278380854999488,False
5,0.9807547295413882,0.6226415094339622,0.6231955430971893,0.6212108923607141,0.6206374265037031,1.4335673855572213,0.44878048780487806,0.44761904761904764,0.44824314480668276,0.44988438294947064,False
6,0.9359094693089568,0.6615208690680389,0.6639832325528956,0.6611103758551832,0.6599443480071865,1.4731872843533027,0.40487804878048783,0.4043650793650794,0.4034733671444739,0.40388601946876007,False
7,0.8116862086857163,0.7066895368782161,0.707273774361263,0.7063047507645367,0.7056453344317211,1.4697073401474372,0.43414634146341463,0.43253968253968256,0.43566214099755984,0.43635128084122216,False
8,0.7310698154723733,0.7512864493996569,0.7530585128037881,0.7524427724203594,0.7511354195683467,1.5251691085536305,0.4292682926829268,0.4281746031746032,0.43008525356513244,0.4307334604342862,False
9,0.6713309881345009,0.7667238421955404,0.7685177214099784,0.7679331562013196,0.7663544330156463,1.4974900332892813,0.4682926829268293,0.4666666666666666,0.46164270144613456,0.4629808243834317,False
10,0.5768314883359982,0.8124642652944539,0.8138952229676409,0.81308570103407,0.8121837710218486,1.539838583876447,0.43902439024390244,0.43769841269841275,0.43806890609499843,0.4388247417066399,False
11,0.5226552192656363,0.8187535734705546,0.8200211610311338,0.8200190790106784,0.8190160189505301,1.4896879510181706,0.45121951219512196,0.44999999999999996,0.4505867096779736,0.45112366775374296,False
12,0.4764111734513489,0.8530588907947398,0.854644467829555,0.8538245328350361,0.8527157124985437,1.588975159133353,0.44634146341463415,0.4444444444444444,0.43628717728732286,0.4373464464197662,False
13,0.40174634246024626,0.8787878787878788,0.88071046724302,0.8796133352692537,0.8784948688729752,1.646805756848033,0.4121951219512195,0.40952380952380957,0.4112791639723207,0.41318028179278377,False
14,0.3722695259024853,0.888507718696398,0.8891378581615283,0.8891912378654769,0.8885358207060383,1.6084382272348172,0.4585365853658537,0.45674603174603173,0.449200228225975,0.4499567748124179,False
15,0.343634815404182,0.9028016009148084,0.903838906515746,0.9032972806811701,0.9026209150380716,1.6481988575400375,0.4219512195121951,0.42103174603174603,0.4214856067719453,0.4221764168599832,False
