epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,train_weighted_f1,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_weighted_f1,improved
1,1.8580432079941154,0.3098913664951401,0.31025193569006543,0.2984020200583853,0.2991807533619004,1.6875156699157343,0.3951219512195122,0.392063492063492,0.3746037384032108,0.3756103336488176,True
2,1.3453691600730857,0.483704974271012,0.4868717103685092,0.4795407032706374,0.47848750140603546,1.501030021179013,0.4292682926829268,0.4285714285714286,0.4195780478936159,0.42044580515931385,True
3,1.1389118670190383,0.5580331618067467,0.5608043832558499,0.5556091124736983,0.5549812428512585,1.442113946123821,0.44634146341463415,0.44484126984126987,0.42900592671906357,0.43049387615123574,True
4,1.0347604821108627,0.6174957118353345,0.6183356432365169,0.6177105706657204,0.6173166098963198,1.5083100411950088,0.424390243902439,0.4226190476190476,0.4109512776355251,0.41236615815174305,False
5,0.8700094443174551,0.6838193253287593,0.6863050615560957,0.6843106450996418,0.6826454282375202,1.4537087202072143,0.4609756097560976,0.4579365079365079,0.44850368469673746,0.45095923586113296,True
6,0.7700358552889118,0.7369925671812464,0.7385255100895601,0.7367798780665692,0.7364271826540392,1.487257886514431,0.4219512195121951,0.42103174603174603,0.41488021866364977,0.41572692425895347,False
7,0.6944936238199455,0.7667238421955404,0.7681273851822609,0.7674888773761329,0.7662495910620122,1.4674915412577187,0.4658536585365854,0.4623015873015874,0.4549397221681883,0.4570374705421697,True
8,0.5762069821357727,0.8153230417381361,0.8171557147620931,0.8157190182288204,0.8151692475430237,1.5442757862370189,0.4317073170731707,0.428968253968254,0.4175353067094028,0.419443833353883,False
9,0.4931510181819595,0.8381932532875929,0.8404215525630242,0.8395395710223198,0.8380918994487684,1.558774139822983,0.4317073170731707,0.42896825396825394,0.4156175986944583,0.41790012797224785,False
10,0.41185412524835663,0.8719268153230417,0.8733351422317934,0.8726568937090441,0.8717847542793653,1.5552722692489624,0.43658536585365854,0.4353174603174604,0.42859790137591763,0.42894384008229586,False
11,0.3518053024342702,0.89937106918239,0.9005700304109133,0.900196648097037,0.8993576306266867,1.55737041961856,0.4585365853658537,0.45753968253968247,0.4540147748927968,0.45484030434806283,False
12,0.2965650010136211,0.9193825042881647,0.9204092012928416,0.9203545043976685,0.9193421492099667,1.587141403919313,0.43902439024390244,0.43531746031746027,0.4297237077135296,0.4325263636378885,False
13,0.29280273453585415,0.9153802172670097,0.9161113583125632,0.9159038725312771,0.9154438587993509,1.68420271466418,0.4268292682926829,0.4253968253968254,0.41623378109327214,0.41671761974441535,False
14,0.2353230226016031,0.9382504288164666,0.9385209181575408,0.9387165723278211,0.938265103518623,1.6345528143208201,0.4658536585365854,0.46468253968253964,0.4498482141884402,0.45012264645576633,False
15,0.20064728450202615,0.9491137793024585,0.9497850447669359,0.9494878626311055,0.9490991112372854,1.6818519609730418,0.4560975609756098,0.45396825396825397,0.4410518502051683,0.44205311484431875,False
16,0.2004901157780468,0.9485420240137221,0.9486449325976266,0.9485667367892993,0.9485087309109409,1.642293508459882,0.44390243902439025,0.44166666666666665,0.43802320518122956,0.44002542473711737,False
17,0.15881623297912725,0.9628359062321327,0.9633628155907975,0.9632643976839881,0.9628298310341594,1.7066306340985182,0.45365853658536587,0.45,0.4387514920753226,0.4407591956975414,False
18,0.14514703586007474,0.9605488850771869,0.9606447732737232,0.9606764066302951,0.9605813323280102,1.7529600876133615,0.43902439024390244,0.4357142857142857,0.4229084702246515,0.42486094162385907,False
19,0.14240273030708012,0.9656946826758147,0.9660555729403462,0.9658893271562663,0.9656702412593419,1.8534454502710482,0.4170731707317073,0.4162698412698412,0.40027163890936057,0.4005263006272821,False
