epoch,train_loss,train_accuracy,train_macro_f1,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_weighted_f1,improved
1,1.4706140027535899,0.4079173838209983,0.3646138819776057,1.29967647936286,0.5087108013937283,0.5093537414965986,0.5025253734477116,0.501147792039604,True
2,1.285091563423771,0.4775291642761522,0.4688070747428239,1.214716322746011,0.5452961672473867,0.544359410430839,0.5380512400257184,0.537071238745443,True
3,1.217794958458596,0.5152036718301779,0.5085518451088515,1.1948453109023462,0.5583623693379791,0.558531746031746,0.5517435503767983,0.5505819519671228,True
4,1.1721752078612053,0.5320328934786767,0.5288547971929781,1.1385801287062907,0.5801393728222997,0.5841836734693878,0.5696649999488069,0.5675113793018218,True
5,1.1256504312120585,0.5526869382291069,0.5493461569673285,1.0990587215390355,0.6062717770034843,0.6091269841269842,0.6025108238898124,0.6011651868944222,True
6,1.0564751000631423,0.5876840696117804,0.5854132428389902,1.1010238783700126,0.6071428571428571,0.60671768707483,0.6063676976371585,0.6053234871437025,True
7,1.003033633030585,0.6098680436029834,0.6089144290378857,1.0463772189741767,0.6289198606271778,0.6301020408163265,0.6298793294465946,0.627864191140414,True
8,0.9620756183534172,0.6289921591126411,0.6283375803264714,1.0587519523574085,0.6106271777003485,0.6129535147392291,0.6141684604091608,0.6116636065196399,False
9,0.9221073275976642,0.6496462038630714,0.6490568546667849,1.0612616867138533,0.6132404181184669,0.6135204081632654,0.6184398122161467,0.6164505393433699,False
10,0.8784263626433486,0.6668579078217632,0.6672994460527056,1.0733270229778222,0.6245644599303136,0.6245748299319728,0.6252071977491372,0.6233829830600917,False
11,0.8412799816282969,0.6783323771275579,0.6784869813759125,1.04839067010514,0.6350174216027874,0.6367630385487529,0.6387368860645652,0.6360615010184334,True
12,0.8006495822340016,0.699942627653471,0.700296128122842,1.078425120808937,0.6376306620209059,0.6400226757369615,0.6335317066754881,0.6308191935518478,False
13,0.7511011925749488,0.7158156435264869,0.7161159952199174,1.053057243599709,0.6472125435540069,0.6483843537414966,0.6490468547716949,0.6474769089332889,True
14,0.7291163583288778,0.7230828074201568,0.7236161457642251,1.0126140715768528,0.6472125435540069,0.6495181405895691,0.6476167892616843,0.646089704299109,False
15,0.6860462411066888,0.7489003633581947,0.749482002545465,0.9976297546346844,0.6803135888501742,0.68140589569161,0.681322812894246,0.6794583943025135,True
16,0.6460968945969767,0.7613310384394721,0.7619659161096215,1.0101684572804681,0.6637630662020906,0.665249433106576,0.6642343489940903,0.662346373667458,False
17,0.6162121161080428,0.7655383438515969,0.7662715993865743,1.0635838894893899,0.6506968641114983,0.6543367346938775,0.6509581479024561,0.649036889809108,False
18,0.5796922962691547,0.785809906291834,0.7866856898494801,1.0960490844806312,0.6437282229965157,0.6461167800453514,0.6442531763972101,0.6419265472748444,False
19,0.5421152291778488,0.8022566456301397,0.8030741353065388,1.0903111401335288,0.6672473867595818,0.6676587301587301,0.6699505484553653,0.6681362552572208,False
20,0.5130285384960944,0.8093325683687129,0.8101437058778389,1.1201520830081315,0.6698606271777003,0.6703514739229025,0.6709672848042482,0.6696494137019126,False
21,0.4832763130429097,0.8217632434499904,0.8227373961982966,1.191889834320919,0.6445993031358885,0.645266439909297,0.6482404141283905,0.6464403089014121,False
22,0.45691748345005373,0.8317077835150124,0.8326495222289739,1.2348137508286001,0.64198606271777,0.6424319727891157,0.6440958478760545,0.6426705845176747,False
23,0.4269289564997454,0.8508318990246702,0.8521062742826903,1.2627195929816375,0.6385017421602788,0.6397392290249434,0.6382513947338039,0.6364610277341943,False
