epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,train_weighted_f1,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_weighted_f1,improved
1,2.407414002426115,0.186404673393521,0.17604340257660325,0.16887490158022245,0.176287299643237,1.9256987266352612,0.1748768472906404,0.1808696247720638,0.17395045647755927,0.17571614511705724,True
2,2.1923070512296543,0.20339883165161976,0.20203459134304144,0.20094043151450702,0.20372734632376358,1.9017540316276362,0.1896551724137931,0.1923474789328448,0.1818814771475481,0.1860398842442953,True
3,2.0621416543432836,0.2373871481678173,0.23612955943637526,0.23497947227582994,0.23837500234525336,1.8632206088803671,0.16995073891625614,0.17693271351807938,0.16010311334496,0.16020257211634717,False
4,2.0220061313327298,0.25119490175252257,0.2510547888088504,0.2489838687781961,0.25304217240459215,1.8636128561837333,0.19458128078817735,0.20426936280594818,0.1898087298738579,0.1913422523404812,True
5,1.9557567059329009,0.2580987785448752,0.25845586088067446,0.25671023591827563,0.25941685524604646,1.846876049863881,0.17733990147783252,0.17785658639317178,0.17396310964331277,0.18002755793409794,False
6,1.8774941546196515,0.281465746149761,0.28790868296032146,0.2819093511140193,0.2805331166406602,1.8730685828354559,0.18226600985221675,0.18831939319744198,0.1766477342951203,0.17859092660883924,False
7,1.844683264267932,0.30005310674455654,0.3010531844260664,0.29749316424270217,0.3003740735497458,1.8845135484422957,0.18719211822660098,0.19130760472223887,0.18125308922502192,0.18722617818660303,False
8,1.7861632325835388,0.3175783324482209,0.32361182505816316,0.31757850618995215,0.3173260759996448,1.868494922891626,0.18472906403940886,0.1882005382005382,0.17913392171237805,0.18131377130863208,False
9,1.7358369068838597,0.3420074349442379,0.3429907563147853,0.33955013519100197,0.34220284797852707,1.9124144309847226,0.18719211822660098,0.1847183578890896,0.1778617346694548,0.18628024291049172,False
10,1.7078470436740416,0.3377588953797132,0.3471493290282792,0.3385375808805066,0.33600364358598234,1.8931442458054115,0.2044334975369458,0.19873083409668776,0.19608113401856775,0.20678853523145665,True
11,1.6795176561373824,0.363781200212427,0.36616447848659833,0.3612669082336381,0.3634793049439519,1.9127610739816,0.19458128078817735,0.19170797341529047,0.18723701756462696,0.19203551604172184,False
12,1.5930771757425681,0.3924588422729687,0.4014304317973629,0.39440010990127844,0.39122572557083707,1.9059784030679412,0.19950738916256158,0.19674183210768578,0.1929239275831033,0.2024256819136868,False
13,1.5417398860716656,0.39352097716409984,0.3990930618306163,0.3934137701450966,0.39332296990431626,1.9123248678122835,0.1896551724137931,0.18751237775628019,0.1865486016117008,0.19302263036194156,False
14,1.5369161797278876,0.4206054168879448,0.4264858168758983,0.42102495036765775,0.4208178766290358,1.918281999127618,0.21182266009852216,0.20725029749419996,0.19844285886978397,0.20894264552768346,True
15,1.4381445567150795,0.43335103558151883,0.4421773319385304,0.43414097943128177,0.4316841059916866,1.9277554356993125,0.21674876847290642,0.20509164533554777,0.20413683650488648,0.21728165915390152,True
16,1.4259620656121366,0.4530005310674456,0.4608352394921324,0.45333972014288343,0.45232701734629494,1.9466918336934056,0.1921182266009852,0.19256863769058893,0.187354971128089,0.19291724817777328,False
17,1.396437318668173,0.44928305894848647,0.4585738667584227,0.4504988305944888,0.4475478108691662,1.9720952135001497,0.19704433497536947,0.19656561851683804,0.1922075187602571,0.19854504862404124,False
18,1.363175013504697,0.47849176845459374,0.48723410517480753,0.47964986895203504,0.4777861128627446,1.9522257720308351,0.23399014778325122,0.22693599522867813,0.2244751026050972,0.23501373429991107,True
19,1.3127914030249297,0.48220924057355286,0.4898849381086659,0.4847063436263923,0.48116895550959776,1.9720880069168918,0.19458128078817735,0.1949463083609425,0.18917814529782118,0.19584194202181732,False
20,1.242097619234471,0.5326606479022836,0.5416341425176345,0.5339984118579179,0.5314216382350959,1.9736765153302347,0.19950738916256158,0.20253191106849644,0.19801846453566907,0.2002865333700143,False
21,1.2245776583650805,0.5395645246946362,0.550468773537794,0.541116626461535,0.5371252539835008,2.005084236267165,0.19950738916256158,0.1971239373678398,0.19719357034470844,0.20571415998959303,False
22,1.1678375070929463,0.5634625597450876,0.5713989482822689,0.5650751504540624,0.5621229231886288,1.9842425561303576,0.21674876847290642,0.21214204384936097,0.2086725690277377,0.21700512217788476,False
23,1.158112056003374,0.5586829527349974,0.5664709169638243,0.5598466166736658,0.5583796063866904,2.0377707510746172,0.21182266009852216,0.20895664432249797,0.20528609366637532,0.21435267073406253,False
24,1.1347298155550114,0.574614976101965,0.5817901476294761,0.5759815557250382,0.5744456172134592,2.0422738021230464,0.19950738916256158,0.19751189263384386,0.19807117238981867,0.2034077569907127,False
25,1.0904467610431616,0.5857673924588422,0.5923582504342654,0.5869953934954126,0.5852097895474122,2.0947647282642685,0.2044334975369458,0.19241282777868143,0.19203650994447954,0.20585642117432806,False
26,1.036688043029145,0.6202867764206054,0.6254041791978158,0.621287395154403,0.6199796995004605,2.0585677893878205,0.1896551724137931,0.18388608754462418,0.18396229056914973,0.1936025731700644,False
