epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,train_weighted_f1,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_weighted_f1,improved
1,2.3218160204854468,0.1895910780669145,0.18866987434017027,0.1800461617107191,0.18206593094817758,1.8713568560595584,0.19704433497536947,0.19572364572364573,0.18322105135290687,0.1866626998199672,True
2,2.0606561794726694,0.241635687732342,0.24152915048810886,0.23844279364671153,0.24098923511402967,1.8936956375103278,0.1724137931034483,0.16383626261675044,0.15707087161611835,0.16656091769918147,False
3,1.9519963023261193,0.2665958576739246,0.2733036377385563,0.26689444442185273,0.2659068985339677,1.8515945984224969,0.20935960591133004,0.20318525684379343,0.18932852080636198,0.19772384103560897,True
4,1.8781515401028852,0.29686670207116306,0.3027699945339882,0.2971187015408982,0.2962830062189108,1.835865328464602,0.22167487684729065,0.20911388106510057,0.20564239612371535,0.2201371163311917,True
5,1.7604789920012747,0.34306956983536907,0.3437775923252267,0.3410220116264751,0.34425327109884346,1.8207221876811512,0.21674876847290642,0.21093251946910482,0.21022422485570244,0.21992414037719227,True
6,1.6833850283351783,0.36484333510355815,0.3701033311548676,0.36454659411679985,0.36434637247391893,1.862067798088337,0.22167487684729065,0.20384373920959287,0.20336270271687962,0.22142247440931476,False
7,1.6567598690204144,0.372809346787042,0.37455488128469955,0.37111531256202945,0.3737840578345902,1.8686424887239053,0.2019704433497537,0.19240041435163388,0.1841524350210033,0.19492479947497104,False
8,1.521992996659484,0.41051513542219864,0.41900597948254087,0.4113216505955757,0.4099784935778767,1.8811347684249502,0.19704433497536947,0.19374263398653643,0.18498363944422125,0.19303839757784377,False
9,1.4563012270615954,0.4317578332448221,0.4412761176656937,0.4323101172277973,0.4300630255659613,1.9397774188976569,0.1921182266009852,0.18164253895961213,0.17709805901120423,0.18717049600225186,False
10,1.3949870258585544,0.46309081253319173,0.4711461730178322,0.46466285277286506,0.4622546011551108,1.9182313592563123,0.21428571428571427,0.20487262682384633,0.20301987529994578,0.21433607415076844,False
11,1.3547741998337206,0.498672331386086,0.5054297061638563,0.4989918881472586,0.49862851750519105,1.9533321058808877,0.21921182266009853,0.2046594583179949,0.20273330460621986,0.21718954993338954,False
12,1.2989136802346164,0.5039830058417419,0.5130881323791193,0.5053721891105144,0.5026558273650885,1.9329178427240532,0.20689655172413793,0.19458460677972875,0.19492485259439096,0.2079701478486329,False
13,1.2082806045681127,0.550185873605948,0.5613229532869422,0.5527086443382027,0.5483409259745641,1.9463740463914543,0.1921182266009852,0.19094590314102508,0.1876056719564552,0.19210604902808956,False
