stage,feature_fingerprint,feature_config,model_config,parameters,best_epoch,epochs_trained,stopped_early,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_weighted_f1,seconds
search,seq_2730cf01e117,"{""hop_length"": 160, ""interval_ms"": 300, ""n_fft"": 512, ""n_intervals"": 24, ""n_mfcc"": 13, ""sample_rate"": 16000}","{""bidirectional"": true, ""dropout"": 0.3, ""hidden_size"": 192, ""num_layers"": 2, ""optim"": {""batch_size"": 64, ""learning_rate"": 0.001, ""patience"": 8, ""weight_decay"": 0.0001}, ""pooling"": ""max"", ""rnn_type"": ""gru""}",942342,12,20,True,1.3149629482408849,0.6628919860627178,0.6656746031746031,0.6598118366951183,0.6592635481592269,9.3
search,seq_2730cf01e117,"{""hop_length"": 160, ""interval_ms"": 300, ""n_fft"": 512, ""n_intervals"": 24, ""n_mfcc"": 13, ""sample_rate"": 16000}","{""bidirectional"": true, ""dropout"": 0.1, ""hidden_size"": 192, ""num_layers"": 2, ""optim"": {""batch_size"": 64, ""learning_rate"": 0.001, ""patience"": 8, ""weight_decay"": 0.0001}, ""pooling"": ""mean"", ""rnn_type"": ""gru""}",942342,10,18,True,1.1474695562900983,0.6585365853658537,0.6617063492063492,0.6564365336969084,0.6559806710174841,9.0
search,seq_2730cf01e117,"{""hop_length"": 160, ""interval_ms"": 300, ""n_fft"": 512, ""n_intervals"": 24, ""n_mfcc"": 13, ""sample_rate"": 16000}","{""bidirectional"": true, ""dropout"": 0.5, ""hidden_size"": 192, ""num_layers"": 2, ""optim"": {""batch_size"": 64, ""learning_rate"": 0.001, ""patience"": 8, ""weight_decay"": 0.0001}, ""pooling"": ""mean"", ""rnn_type"": ""gru""}",942342,14,22,True,1.3518166409136942,0.6637630662020906,0.6639739229024944,0.6640095139860963,0.6636517294813993,11.3
search,seq_2730cf01e117,"{""hop_length"": 160, ""interval_ms"": 300, ""n_fft"": 512, ""n_intervals"": 24, ""n_mfcc"": 13, ""sample_rate"": 16000}","{""bidirectional"": true, ""dropout"": 0.3, ""hidden_size"": 192, ""num_layers"": 2, ""optim"": {""batch_size"": 64, ""learning_rate"": 0.0003, ""patience"": 8, ""weight_decay"": 0.0001}, ""pooling"": ""mean"", ""rnn_type"": ""gru""}",942342,14,22,True,0.9969095822410716,0.6559233449477352,0.6577380952380952,0.6558393800649378,0.6554420198825952,11.2
search,seq_2730cf01e117,"{""hop_length"": 160, ""interval_ms"": 300, ""n_fft"": 512, ""n_intervals"": 24, ""n_mfcc"": 13, ""sample_rate"": 16000}","{""bidirectional"": true, ""dropout"": 0.3, ""hidden_size"": 192, ""num_layers"": 2, ""optim"": {""batch_size"": 32, ""learning_rate"": 0.001, ""patience"": 8, ""weight_decay"": 0.0001}, ""pooling"": ""mean"", ""rnn_type"": ""gru""}",942342,7,15,True,1.0426465293671612,0.6611498257839721,0.6614229024943311,0.6604175096181331,0.6604547140410173,12.9
refine,seq_8c73e2b1fbfd,"{""hop_length"": 160, ""interval_ms"": 300, ""n_fft"": 512, ""n_intervals"": 16, ""n_mfcc"": 13, ""sample_rate"": 16000}","{""bidirectional"": true, ""dropout"": 0.5, ""hidden_size"": 192, ""num_layers"": 2, ""optim"": {""batch_size"": 64, ""learning_rate"": 0.001, ""patience"": 8, ""weight_decay"": 0.0001}, ""pooling"": ""mean"", ""rnn_type"": ""gru""}",942342,10,18,True,1.1282247886425112,0.6411149825783972,0.6442743764172335,0.6415658320478811,0.6407424456264957,7.3
refine,seq_7230bfa010b3,"{""hop_length"": 160, ""interval_ms"": 300, ""n_fft"": 512, ""n_intervals"": 32, ""n_mfcc"": 13, ""sample_rate"": 16000}","{""bidirectional"": true, ""dropout"": 0.5, ""hidden_size"": 192, ""num_layers"": 2, ""optim"": {""batch_size"": 64, ""learning_rate"": 0.001, ""patience"": 8, ""weight_decay"": 0.0001}, ""pooling"": ""mean"", ""rnn_type"": ""gru""}",942342,10,18,True,1.069333024971992,0.6611498257839721,0.6624149659863946,0.6619893729792329,0.6613145973832679,9.5
refine,seq_55037f969359,"{""hop_length"": 160, ""interval_ms"": 200, ""n_fft"": 512, ""n_intervals"": 24, ""n_mfcc"": 13, ""sample_rate"": 16000}","{""bidirectional"": true, ""dropout"": 0.5, ""hidden_size"": 192, ""num_layers"": 2, ""optim"": {""batch_size"": 64, ""learning_rate"": 0.001, ""patience"": 8, ""weight_decay"": 0.0001}, ""pooling"": ""mean"", ""rnn_type"": ""gru""}",942342,9,17,True,1.1189484995001284,0.6585365853658537,0.6615646258503401,0.6592127174750685,0.6581660115702052,8.1
refine,seq_c48378f1938b,"{""hop_length"": 160, ""interval_ms"": 400, ""n_fft"": 512, ""n_intervals"": 24, ""n_mfcc"": 13, ""sample_rate"": 16000}","{""bidirectional"": true, ""dropout"": 0.5, ""hidden_size"": 192, ""num_layers"": 2, ""optim"": {""batch_size"": 64, ""learning_rate"": 0.001, ""patience"": 8, ""weight_decay"": 0.0001}, ""pooling"": ""mean"", ""rnn_type"": ""gru""}",942342,10,18,True,1.1019687557054314,0.6463414634146342,0.6492346938775511,0.6435892207810855,0.6435153836939562,8.4
refine,seq_2730cf01e117,"{""hop_length"": 160, ""interval_ms"": 300, ""n_fft"": 512, ""n_intervals"": 24, ""n_mfcc"": 13, ""sample_rate"": 16000}","{""bidirectional"": true, ""dropout"": 0.5, ""hidden_size"": 192, ""num_layers"": 2, ""optim"": {""batch_size"": 64, ""learning_rate"": 0.001, ""patience"": 8, ""weight_decay"": 0.0001}, ""pooling"": ""mean"", ""rnn_type"": ""lstm""}",1255686,9,17,True,1.1527704793817075,0.632404181184669,0.6350623582766439,0.6315531021731488,0.6309106232787839,9.2
refine,seq_2730cf01e117,"{""hop_length"": 160, ""interval_ms"": 300, ""n_fft"": 512, ""n_intervals"": 24, ""n_mfcc"": 13, ""sample_rate"": 16000}","{""bidirectional"": true, ""dropout"": 0.5, ""hidden_size"": 96, ""num_layers"": 2, ""optim"": {""batch_size"": 64, ""learning_rate"": 0.001, ""patience"": 8, ""weight_decay"": 0.0001}, ""pooling"": ""mean"", ""rnn_type"": ""gru""}",249990,10,18,True,1.0320074383805438,0.6367595818815331,0.6397392290249433,0.6356806458181824,0.6349671234006975,5.7
refine,seq_2730cf01e117,"{""hop_length"": 160, ""interval_ms"": 300, ""n_fft"": 512, ""n_intervals"": 24, ""n_mfcc"": 13, ""sample_rate"": 16000}","{""bidirectional"": true, ""dropout"": 0.5, ""hidden_size"": 384, ""num_layers"": 2, ""optim"": {""batch_size"": 64, ""learning_rate"": 0.001, ""patience"": 8, ""weight_decay"": 0.0001}, ""pooling"": ""mean"", ""rnn_type"": ""gru""}",3654150,9,17,True,1.2028838242387938,0.6498257839721254,0.6529195011337868,0.6504824689484211,0.6497498589101025,10.8
refine,seq_2730cf01e117,"{""hop_length"": 160, ""interval_ms"": 300, ""n_fft"": 512, ""n_intervals"": 24, ""n_mfcc"": 13, ""sample_rate"": 16000}","{""bidirectional"": true, ""dropout"": 0.4, ""hidden_size"": 192, ""num_layers"": 2, ""optim"": {""batch_size"": 64, ""learning_rate"": 0.001, ""patience"": 8, ""weight_decay"": 0.0001}, ""pooling"": ""mean"", ""rnn_type"": ""gru""}",942342,10,18,True,1.088675699582914,0.6646341463414634,0.6678004535147393,0.6643335189642453,0.6634252955090251,8.1
refine,seq_2730cf01e117,"{""hop_length"": 160, ""interval_ms"": 300, ""n_fft"": 512, ""n_intervals"": 24, ""n_mfcc"": 13, ""sample_rate"": 16000}","{""bidirectional"": true, ""dropout"": 0.6, ""hidden_size"": 192, ""num_layers"": 2, ""optim"": {""batch_size"": 64, ""learning_rate"": 0.001, ""patience"": 8, ""weight_decay"": 0.0001}, ""pooling"": ""mean"", ""rnn_type"": ""gru""}",942342,10,18,True,1.0692052940873735,0.6567944250871081,0.6597222222222222,0.6553796997410676,0.6548095344497782,8.3
refine,seq_2730cf01e117,"{""hop_length"": 160, ""interval_ms"": 300, ""n_fft"": 512, ""n_intervals"": 24, ""n_mfcc"": 13, ""sample_rate"": 16000}","{""bidirectional"": true, ""dropout"": 0.5, ""hidden_size"": 192, ""num_layers"": 2, ""optim"": {""batch_size"": 64, ""learning_rate"": 0.0005, ""patience"": 8, ""weight_decay"": 0.0001}, ""pooling"": ""mean"", ""rnn_type"": ""gru""}",942342,17,25,True,1.2160523959568568,0.6585365853658537,0.6567460317460317,0.6576401207259758,0.6581590593689596,12.0
