epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,train_weighted_f1,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_weighted_f1,improved
1,1.8329381389301664,0.32018296169239563,0.3207718979041864,0.31061249093853854,0.3107143778246678,1.7220857218998233,0.3853658536585366,0.3825396825396825,0.361810445696781,0.3630575392101053,True
2,1.3503530553710876,0.494568324757004,0.49691915104126094,0.49120481891699913,0.4902207719930282,1.5177218477900436,0.3975609756097561,0.3956349206349206,0.3825153057758944,0.3835696860561427,True
3,1.1445158451131032,0.5580331618067467,0.5595708626802535,0.5554543372950315,0.5555427638124726,1.4631490445718534,0.4146341463414634,0.4154761904761905,0.40405099627240765,0.4042215370710173,True
4,0.9758018019064417,0.649514008004574,0.6518703760674958,0.6492797444237507,0.6482281572591714,1.4974106614182634,0.40487804878048783,0.4043650793650793,0.39482111562503736,0.39477890566130824,False
5,0.876719914551392,0.675242995997713,0.6769839163546574,0.6761608288998225,0.6750226254019814,1.4656597393315012,0.44146341463414634,0.43849206349206343,0.42569361334840566,0.4273327120633,True
6,0.7569379769712942,0.7398513436249285,0.7410558333454366,0.739699648322571,0.7393766297791929,1.442297131259267,0.45365853658536587,0.44999999999999996,0.4444716895483616,0.4467877170225461,True
7,0.6170679863484809,0.8044596912521441,0.8058803650600627,0.8050472830204874,0.8041542940806741,1.4289170544321943,0.4609756097560976,0.4595238095238095,0.4516248198602388,0.4526338054603321,True
8,0.5415591943461667,0.8359062321326473,0.8371507399245601,0.8365402841013206,0.8356763279042664,1.5336333489999538,0.43414634146341463,0.4321428571428571,0.4223959688177013,0.423124568923353,False
9,0.4428731569260989,0.8776443682104059,0.8785395176828259,0.8782080525426551,0.8776240615635372,1.647001514202211,0.40487804878048783,0.4035714285714285,0.38618552150534385,0.3866969393151243,False
10,0.3710944839311778,0.8867924528301887,0.8885236102327023,0.8875845885841077,0.8865331066254052,1.6063061940960768,0.4,0.3976190476190476,0.38886363506411786,0.3899053372326611,False
11,0.3202372044239677,0.9176672384219554,0.9180580807513986,0.9177971413717659,0.9176275473153558,1.58959372334364,0.4268292682926829,0.42460317460317465,0.4126635682095996,0.4140177318941542,False
12,0.27437153485858695,0.9285305889079474,0.9294240000774613,0.9291794285696411,0.9285144464991637,1.7353356320683548,0.4219512195121951,0.41785714285714287,0.4068177418836627,0.40927372463742057,False
13,0.23937511292439043,0.9376786735277302,0.9385200159089173,0.9382506193416099,0.9375865453453938,1.6866254131968428,0.43902439024390244,0.43809523809523804,0.4238406018103727,0.42343751959899,False
14,0.20596731702486673,0.9456832475700401,0.9465404853628132,0.9463397822788778,0.9456234430516698,1.7767309607529058,0.4585365853658537,0.45515873015873015,0.4395077166144918,0.4411408555658733,False
15,0.18759968895582282,0.9582618639222413,0.9586280568806873,0.9585118237252334,0.9582016533030946,1.7131105533460291,0.44146341463414634,0.4396825396825397,0.4310766873957415,0.4322588335358285,False
16,0.1668747268859968,0.9605488850771869,0.9608539702533764,0.9607734597588201,0.9605216034976023,1.7217393026119325,0.43658536585365854,0.43293650793650795,0.41837291027999424,0.4205259791312468,False
17,0.1413657406250227,0.9708404802744426,0.9710797774101297,0.9711049009433452,0.9708196682300317,1.722323078062476,0.44878048780487806,0.44563492063492055,0.43728669643428897,0.43920855327322933,False
18,0.14219895765193877,0.9639794168096055,0.9642890214827599,0.9639682974082708,0.9640745616913567,1.8838026070013278,0.45365853658536587,0.4507936507936508,0.44115757377844816,0.44262599311566936,False
19,0.12415490285405573,0.9736992567181246,0.9741479068638821,0.9739396085183349,0.9737251329397495,1.8443502147023272,0.44634146341463415,0.44246031746031744,0.43362569258380196,0.436663126327531,False
